,orderId,clientId,permId,action,totalQuantity,orderType,lmtPrice,auxPrice,tif,activeStartTime,activeStopTime,ocaGroup,ocaType,orderRef,transmit,parentId,blockOrder,sweepToFill,displaySize,triggerMethod,outsideRth,hidden,goodAfterTime,goodTillDate,rule80A,allOrNone,minQty,percentOffset,overridePercentageConstraints,trailStopPrice,trailingPercent,faGroup,faProfile,faMethod,faPercentage,designatedLocation,openClose,origin,shortSaleSlot,exemptCode,discretionaryAmt,eTradeOnly,firmQuoteOnly,nbboPriceCap,optOutSmartRouting,auctionStrategy,startingPrice,stockRefPrice,delta,stockRangeLower,stockRangeUpper,randomizePrice,randomizeSize,volatility,volatilityType,deltaNeutralOrderType,deltaNeutralAuxPrice,deltaNeutralConId,deltaNeutralSettlingFirm,deltaNeutralClearingAccount,deltaNeutralClearingIntent,deltaNeutralOpenClose,deltaNeutralShortSale,deltaNeutralShortSaleSlot,deltaNeutralDesignatedLocation,continuousUpdate,referencePriceType,basisPoints,basisPointsType,scaleInitLevelSize,scaleSubsLevelSize,scalePriceIncrement,scalePriceAdjustValue,scalePriceAdjustInterval,scaleProfitOffset,scaleAutoReset,scaleInitPosition,scaleInitFillQty,scaleRandomPercent,scaleTable,hedgeType,hedgeParam,account,settlingFirm,clearingAccount,clearingIntent,algoStrategy,algoParams,smartComboRoutingParams,algoId,whatIf,notHeld,solicited,modelCode,orderComboLegs,orderMiscOptions,referenceContractId,peggedChangeAmount,isPeggedChangeAmountDecrease,referenceChangeAmount,referenceExchangeId,adjustedOrderType,triggerPrice,adjustedStopPrice,adjustedStopLimitPrice,adjustedTrailingAmount,adjustableTrailingUnit,lmtPriceOffset,conditions,conditionsCancelOrder,conditionsIgnoreRth,extOperator,softDollarTier,cashQty,mifid2DecisionMaker,mifid2DecisionAlgo,mifid2ExecutionTrader,mifid2ExecutionAlgo,dontUseAutoPriceForHedge,isOmsContainer,discretionaryUpToLimitPrice,autoCancelDate,filledQuantity,refFuturesConId,autoCancelParent,shareholder,imbalanceOnly,routeMarketableToBbo,parentPermId,usePriceMgmtAlgo,duration,postToAts,advancedErrorOverride
10,0,0,1258385562,BUY,0.0,MKT,121.89,0.0,DAY,,,,3,,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,122.89,1.7976931348623157e+308,,,,,,O,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
11,0,0,1258385946,BUY,0.0,MKT,0.0,0.0,DAY,,,,3,,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,1.7976931348623157e+308,1.7976931348623157e+308,,,,,,O,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
12,0,0,1258385309,BUY,0.0,LMT,14.02,0.0,DAY,,,,3,ActivityMonitor,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,15.02,1.7976931348623157e+308,,,,,,,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
13,0,0,1258385565,SELL,0.0,LMT,57.77,0.0,DAY,,,,3,ActivityMonitor,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,56.77,1.7976931348623157e+308,,,,,,,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
14,0,0,1258385308,SELL,0.0,MKT,14.05,0.0,DAY,,,,3,,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,13.05,1.7976931348623157e+308,,,,,,,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
15,0,0,1258385569,SELL,0.0,LMT,121.83,0.0,DAY,,,,3,ActivityMonitor,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,120.83,1.7976931348623157e+308,,,,,,,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
16,0,0,1258385825,BUY,0.0,MKT,57.45,0.0,DAY,,,,3,,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,58.45,1.7976931348623157e+308,,,,,,O,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
17,0,0,1258385312,SELL,0.0,MKT,0.0,0.0,DAY,,,,3,,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,1.7976931348623157e+308,1.7976931348623157e+308,,,,,,,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
18,0,0,1258385443,BUY,0.0,MKT,0.0,0.0,DAY,,,,3,,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,1.7976931348623157e+308,1.7976931348623157e+308,,,,,,O,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
19,0,0,1258385314,BUY,0.0,LMT,11.79,0.0,DAY,,,,3,ActivityMonitor,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,12.79,1.7976931348623157e+308,,,,,,,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
20,0,0,1258385445,SELL,0.0,LMT,57.95,0.0,DAY,,,,3,ActivityMonitor,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,56.95,1.7976931348623157e+308,,,,,,,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
21,0,0,1258385709,SELL,0.0,LMT,57.74,0.0,DAY,,,,3,ActivityMonitor,True,0,False,False,2147483647,0,False,False,,,,False,2147483647,1.7976931348623157e+308,False,56.74,1.7976931348623157e+308,,,,,,,0,0,-1,0.0,False,False,1.7976931348623157e+308,False,0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,False,False,1.7976931348623157e+308,0,None,1.7976931348623157e+308,0,,,,,False,0,,False,0,1.7976931348623157e+308,2147483647,2147483647,2147483647,1.7976931348623157e+308,1.7976931348623157e+308,2147483647,1.7976931348623157e+308,False,2147483647,2147483647,False,,,,DU6076986,,,IB,,[],[],,False,False,False,,[],[],0,0.0,False,0.0,,,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,0,1.7976931348623157e+308,[],False,False,,"SoftDollarTier(name='', val='', displayName='')",0.0,,,,,True,False,False,,1.0,2147483647,False,Not an insider or substantial shareholder,False,False,9223372036854775807,False,2147483647,2147483647,
